Transaction ID,Product Name,Product Category,Price,Quantity,Purchase Date,Customer ID,Payment Method,Shipping Country
TXN00600,Dell Laptop,Computers,1099,3,2023-12-13,CUST5046,Credit Card,Germany
TXN00601,Dell Laptop,Computers,1099,1,2024-01-11,CUST6007,Gift Card,USA
TXN00602,Electric Kettle,Home Appliances,30,1,2024-02-03,CUST1289,Credit Card,Australia
TXN00603,Sony Headphones,Electronics,199,1,2024-09-23,CUST7708,Gift Card,Germany
TXN00604,Fiction Book,Books,15,1,2024-07-23,CUST3608,Credit Card,Germany
TXN00605,Acoustic Guitar,Musical Instruments,250,1,2024-07-07,CUST3405,Gift Card,Nepal
TXN00606,Electric Kettle,Home Appliances,30,5,2023-10-26,CUST6809,Amazon Pay,Nepal
TXN00607,Adidas T-shirt,Fashion,35,1,2024-06-04,CUST9610,Gift Card,Australia
TXN00608,Levi’s Jeans,Fashion,70,3,2024-05-19,CUST1165,PayPal,Nepal
TXN00609,Sony Headphones,Electronics,199,1,2024-02-22,CUST7497,Credit Card,UK
TXN00610,iPhone 13,Electronics,999,2,2024-05-11,CUST9853,PayPal,Canada
TXN00611,Vacuum Cleaner,Home Appliances,150,3,2024-01-07,CUST3201,Gift Card,UK
TXN00612,Electric Kettle,Home Appliances,30,1,2023-11-30,CUST7749,Gift Card,USA
TXN00613,Blender,Home Appliances,50,1,2023-11-21,CUST3138,Gift Card,Nepal
TXN00614,Levi’s Jeans,Fashion,70,5,2024-03-13,CUST9284,Amazon Pay,Nepal
TXN00615,Lipstick,Beauty,25,1,2024-08-07,CUST4898,Debit Card,Nepal
TXN00616,Fiction Book,Books,15,4,2023-11-24,CUST2624,PayPal,UK
TXN00617,iPhone 13,Electronics,999,4,2024-06-21,CUST2941,Amazon Pay,Germany
TXN00618,Electric Guitar,Musical Instruments,400,2,2023-11-08,CUST6849,Debit Card,UK
TXN00619,Yoga Mat,Sports,25,3,2024-02-17,CUST2368,Debit Card,Australia
TXN00620,Microwave Oven,Home Appliances,200,2,2024-04-05,CUST6518,Gift Card,USA
TXN00621,Dumbbells,Sports,50,1,2024-09-17,CUST7051,PayPal,Germany
TXN00622,Non-fiction Book,Books,20,5,2023-11-23,CUST1608,Credit Card,Nepal
TXN00623,Adidas T-shirt,Fashion,35,5,2023-11-25,CUST8395,Debit Card,Australia
TXN00624,MacBook Pro,Computers,1499,2,2024-07-08,CUST3698,Debit Card,Japan
TXN00625,iPhone 13,Electronics,999,4,2024-09-08,CUST8433,Debit Card,Japan
TXN00626,Dell Laptop,Computers,1099,1,2024-06-16,CUST3381,Gift Card,India
TXN00627,Blender,Home Appliances,50,5,2024-06-03,CUST5407,Credit Card,Canada
TXN00628,Dumbbells,Sports,50,5,2024-02-15,CUST5493,Credit Card,Canada
TXN00629,Levi’s Jeans,Fashion,70,4,2023-12-13,CUST3311,Gift Card,UK
TXN00630,Sony Headphones,Electronics,199,5,2023-10-28,CUST7856,PayPal,USA
TXN00631,Levi’s Jeans,Fashion,70,2,2024-04-11,CUST5837,PayPal,Australia
TXN00632,Lipstick,Beauty,25,1,2023-12-05,CUST2729,Debit Card,Nepal
TXN00633,MacBook Pro,Computers,1499,5,2024-02-08,CUST6709,PayPal,Canada
TXN00634,Dell Laptop,Computers,1099,1,2023-12-19,CUST1022,Gift Card,Nepal
TXN00635,Samsung Galaxy S21,Electronics,799,2,2024-08-29,CUST4878,Amazon Pay,Canada
TXN00636,Levi’s Jeans,Fashion,70,4,2024-07-22,CUST7997,Credit Card,Nepal
TXN00637,Microwave Oven,Home Appliances,200,5,2024-03-19,CUST4763,Debit Card,India
TXN00638,Dumbbells,Sports,50,1,2024-04-29,CUST2475,Amazon Pay,India
TXN00639,Levi’s Jeans,Fashion,70,2,2023-12-24,CUST9952,Gift Card,India
TXN00640,Acoustic Guitar,Musical Instruments,250,3,2024-03-20,CUST4683,Gift Card,Nepal
TXN00641,Foundation,Beauty,40,3,2024-08-20,CUST4890,Credit Card,USA
TXN00642,Yoga Mat,Sports,25,2,2024-08-08,CUST3472,Amazon Pay,Japan
TXN00643,Sony Headphones,Electronics,199,4,2024-03-26,CUST9920,Gift Card,Germany
TXN00644,Dell Laptop,Computers,1099,1,2024-03-03,CUST6778,Gift Card,Australia
TXN00645,Electric Kettle,Home Appliances,30,5,2023-12-31,CUST3374,Credit Card,Nepal
TXN00646,Dumbbells,Sports,50,4,2024-06-09,CUST5250,Debit Card,Nepal
TXN00647,Dell Laptop,Computers,1099,1,2024-04-29,CUST8083,Amazon Pay,Japan
TXN00648,Levi’s Jeans,Fashion,70,2,2024-05-13,CUST5686,Gift Card,Australia
TXN00649,Blender,Home Appliances,50,5,2024-08-13,CUST2456,Amazon Pay,UK
TXN00650,Fiction Book,Books,15,2,2023-12-20,CUST7492,Gift Card,UK
TXN00651,Lipstick,Beauty,25,3,2024-08-08,CUST7303,PayPal,India
TXN00652,Non-fiction Book,Books,20,2,2023-12-11,CUST7172,Gift Card,USA
TXN00653,Microwave Oven,Home Appliances,200,1,2023-11-29,CUST7176,Debit Card,USA
TXN00654,Electric Guitar,Musical Instruments,400,1,2024-05-27,CUST2594,Credit Card,Canada
TXN00655,Vacuum Cleaner,Home Appliances,150,5,2024-08-01,CUST2057,Debit Card,Nepal
TXN00656,Dell Laptop,Computers,1099,4,2024-10-02,CUST8292,Debit Card,USA
TXN00657,MacBook Pro,Computers,1499,2,2024-08-10,CUST6566,Credit Card,India
TXN00658,Microwave Oven,Home Appliances,200,2,2024-01-23,CUST6574,Credit Card,Japan
TXN00659,Lipstick,Beauty,25,1,2024-06-12,CUST5689,Credit Card,Nepal
TXN00660,Dumbbells,Sports,50,1,2024-03-22,CUST4550,PayPal,USA
TXN00661,Adidas T-shirt,Fashion,35,5,2023-12-23,CUST4586,PayPal,Japan
TXN00662,Sony Headphones,Electronics,199,3,2024-02-04,CUST3879,Credit Card,India
TXN00663,Electric Guitar,Musical Instruments,400,5,2024-09-12,CUST3951,Gift Card,USA
TXN00664,Microwave Oven,Home Appliances,200,3,2023-12-17,CUST2387,Debit Card,Australia
TXN00665,iPhone 13,Electronics,999,5,2023-12-07,CUST7255,Gift Card,India
TXN00666,Vacuum Cleaner,Home Appliances,150,4,2024-09-24,CUST7002,Amazon Pay,Nepal
TXN00667,Vacuum Cleaner,Home Appliances,150,1,2024-06-10,CUST9356,Credit Card,Germany
TXN00668,Lipstick,Beauty,25,1,2024-04-02,CUST4201,Gift Card,India
TXN00669,Non-fiction Book,Books,20,2,2024-02-02,CUST3014,Gift Card,Germany
TXN00670,Dell Laptop,Computers,1099,1,2024-09-04,CUST6414,Gift Card,Germany
TXN00671,Samsung Galaxy S21,Electronics,799,5,2023-11-07,CUST1514,Credit Card,Germany
TXN00672,Yoga Mat,Sports,25,4,2023-12-25,CUST5833,Debit Card,Germany
TXN00673,Fiction Book,Books,15,2,2024-02-25,CUST3758,Gift Card,UK
TXN00674,Nike Running Shoes,Fashion,120,4,2024-04-16,CUST8447,PayPal,UK
TXN00675,Microwave Oven,Home Appliances,200,4,2024-04-08,CUST7801,Credit Card,Japan
TXN00676,Vacuum Cleaner,Home Appliances,150,2,2024-03-15,CUST8179,PayPal,India
TXN00677,Adidas T-shirt,Fashion,35,1,2023-12-25,CUST1180,PayPal,Japan
TXN00678,Lipstick,Beauty,25,2,2024-09-09,CUST8290,Gift Card,India
TXN00679,Lipstick,Beauty,25,4,2024-10-07,CUST5108,Gift Card,USA
TXN00680,Levi’s Jeans,Fashion,70,4,2023-11-02,CUST4402,Amazon Pay,Japan
TXN00681,Vacuum Cleaner,Home Appliances,150,1,2024-09-10,CUST6285,Credit Card,Canada
TXN00682,Lipstick,Beauty,25,2,2024-05-01,CUST7647,Debit Card,Germany
TXN00683,MacBook Pro,Computers,1499,1,2023-12-25,CUST1447,Gift Card,UK
TXN00684,Lipstick,Beauty,25,5,2024-05-01,CUST6830,Debit Card,Canada
TXN00685,Electric Guitar,Musical Instruments,400,1,2024-03-28,CUST4831,Amazon Pay,India
TXN00686,Electric Guitar,Musical Instruments,400,1,2024-02-19,CUST5141,PayPal,Canada
TXN00687,Dell Laptop,Computers,1099,2,2024-01-18,CUST6905,Gift Card,Germany
TXN00688,MacBook Pro,Computers,1499,1,2024-03-02,CUST8091,Gift Card,Japan
TXN00689,Levi’s Jeans,Fashion,70,5,2024-09-04,CUST8511,Amazon Pay,Germany
TXN00690,Nike Running Shoes,Fashion,120,4,2023-12-04,CUST7192,Gift Card,USA
TXN00691,iPhone 13,Electronics,999,1,2023-10-27,CUST1891,PayPal,Canada
TXN00692,Dell Laptop,Computers,1099,5,2024-02-23,CUST4392,PayPal,Canada
TXN00693,Samsung Galaxy S21,Electronics,799,4,2024-06-08,CUST7724,PayPal,Canada
TXN00694,Microwave Oven,Home Appliances,200,3,2023-11-30,CUST7313,Amazon Pay,Canada
TXN00695,Blender,Home Appliances,50,5,2024-06-05,CUST6902,Debit Card,UK
TXN00696,Yoga Mat,Sports,25,1,2024-06-18,CUST8699,Credit Card,USA
TXN00697,Acoustic Guitar,Musical Instruments,250,5,2024-06-20,CUST8013,Gift Card,Japan
TXN00698,Microwave Oven,Home Appliances,200,2,2024-10-04,CUST3055,Amazon Pay,India
TXN00699,Electric Guitar,Musical Instruments,400,4,2024-05-25,CUST6601,Amazon Pay,Australia
TXN00700,Foundation,Beauty,40,4,2023-12-19,CUST8986,Credit Card,Nepal
TXN00701,Electric Kettle,Home Appliances,30,3,2023-12-28,CUST4277,PayPal,Nepal
TXN00702,Dell Laptop,Computers,1099,5,2023-11-09,CUST1165,Amazon Pay,USA
TXN00703,Dumbbells,Sports,50,3,2024-03-30,CUST3118,Amazon Pay,Canada
TXN00704,Microwave Oven,Home Appliances,200,2,2024-06-30,CUST9960,Amazon Pay,Germany
TXN00705,Acoustic Guitar,Musical Instruments,250,4,2024-08-24,CUST9332,Amazon Pay,Australia
TXN00706,Electric Guitar,Musical Instruments,400,4,2024-06-03,CUST5685,PayPal,UK
TXN00707,Fiction Book,Books,15,5,2024-10-10,CUST2741,Debit Card,USA
TXN00708,Electric Guitar,Musical Instruments,400,5,2024-09-08,CUST2660,Gift Card,UK
TXN00709,Blender,Home Appliances,50,5,2024-05-05,CUST1034,PayPal,Japan
TXN00710,Sony Headphones,Electronics,199,1,2024-04-12,CUST6700,Debit Card,UK
TXN00711,Acoustic Guitar,Musical Instruments,250,3,2024-03-07,CUST1861,Debit Card,Canada
TXN00712,MacBook Pro,Computers,1499,2,2023-12-26,CUST8652,Amazon Pay,USA
TXN00713,Samsung Galaxy S21,Electronics,799,1,2024-03-21,CUST1235,Amazon Pay,Canada
TXN00714,Levi’s Jeans,Fashion,70,2,2024-03-02,CUST4923,Gift Card,UK
TXN00715,MacBook Pro,Computers,1499,2,2024-10-06,CUST7161,PayPal,UK
TXN00716,Acoustic Guitar,Musical Instruments,250,3,2023-12-05,CUST7050,Amazon Pay,Australia
TXN00717,Sony Headphones,Electronics,199,3,2023-12-09,CUST4240,PayPal,UK
TXN00718,Samsung Galaxy S21,Electronics,799,2,2024-06-22,CUST5079,PayPal,Germany
TXN00719,Vacuum Cleaner,Home Appliances,150,1,2024-06-06,CUST8496,Amazon Pay,Canada
TXN00720,Nike Running Shoes,Fashion,120,3,2024-03-18,CUST5431,PayPal,UK
TXN00721,Sony Headphones,Electronics,199,2,2024-03-22,CUST5705,Debit Card,Japan
TXN00722,MacBook Pro,Computers,1499,2,2024-10-01,CUST1315,Credit Card,UK
TXN00723,Yoga Mat,Sports,25,5,2024-10-11,CUST7948,Debit Card,Australia
TXN00724,Lipstick,Beauty,25,2,2023-11-07,CUST3078,Gift Card,India
TXN00725,Acoustic Guitar,Musical Instruments,250,4,2024-02-06,CUST1079,Gift Card,India
TXN00726,Vacuum Cleaner,Home Appliances,150,4,2023-11-22,CUST7537,Credit Card,Canada
TXN00727,Dumbbells,Sports,50,4,2024-03-31,CUST7424,PayPal,Nepal
TXN00728,Blender,Home Appliances,50,5,2023-12-17,CUST7884,Credit Card,UK
TXN00729,Electric Guitar,Musical Instruments,400,2,2024-10-14,CUST2070,Credit Card,Japan
TXN00730,Lipstick,Beauty,25,5,2024-10-18,CUST2938,Amazon Pay,Japan
TXN00731,Nike Running Shoes,Fashion,120,4,2024-07-16,CUST4580,Amazon Pay,UK
TXN00732,Acoustic Guitar,Musical Instruments,250,5,2024-03-14,CUST8726,Amazon Pay,UK
TXN00733,Blender,Home Appliances,50,3,2024-07-13,CUST7248,Debit Card,USA
TXN00734,Microwave Oven,Home Appliances,200,4,2024-08-29,CUST8586,Amazon Pay,Australia
TXN00735,Samsung Galaxy S21,Electronics,799,2,2024-03-04,CUST7606,PayPal,Canada
TXN00736,Dell Laptop,Computers,1099,2,2024-07-08,CUST7011,Gift Card,Japan
TXN00737,Samsung Galaxy S21,Electronics,799,1,2024-06-28,CUST8596,Amazon Pay,Germany
TXN00738,Dell Laptop,Computers,1099,2,2023-12-21,CUST7171,Amazon Pay,Australia
TXN00739,Dell Laptop,Computers,1099,1,2023-11-29,CUST3045,Debit Card,India
TXN00740,Levi’s Jeans,Fashion,70,1,2024-08-13,CUST3566,PayPal,Japan
TXN00741,Sony Headphones,Electronics,199,3,2024-07-08,CUST1293,Debit Card,Nepal
TXN00742,Acoustic Guitar,Musical Instruments,250,1,2023-11-22,CUST4869,Credit Card,Germany
TXN00743,Samsung Galaxy S21,Electronics,799,5,2024-04-25,CUST7920,PayPal,Australia
TXN00744,Electric Guitar,Musical Instruments,400,1,2023-12-04,CUST7963,Gift Card,Nepal
TXN00745,Dumbbells,Sports,50,3,2024-10-01,CUST8245,Amazon Pay,Japan
TXN00746,Adidas T-shirt,Fashion,35,4,2024-06-07,CUST1598,PayPal,Australia
TXN00747,Electric Kettle,Home Appliances,30,1,2024-07-15,CUST4653,Gift Card,Germany
TXN00748,MacBook Pro,Computers,1499,1,2023-11-08,CUST9569,Debit Card,USA
TXN00749,Blender,Home Appliances,50,3,2024-04-23,CUST1575,Credit Card,Canada
TXN00750,Sony Headphones,Electronics,199,4,2024-06-21,CUST9291,Amazon Pay,Australia
TXN00751,Foundation,Beauty,40,4,2024-07-28,CUST6965,Credit Card,Japan
TXN00752,Dell Laptop,Computers,1099,1,2024-04-06,CUST6082,Debit Card,Nepal
TXN00753,Nike Running Shoes,Fashion,120,3,2023-11-29,CUST9283,Debit Card,Australia
TXN00754,Adidas T-shirt,Fashion,35,5,2024-01-11,CUST4584,Gift Card,USA
TXN00755,Lipstick,Beauty,25,4,2024-10-12,CUST2256,PayPal,Japan
TXN00756,Blender,Home Appliances,50,2,2024-03-25,CUST6345,PayPal,USA
TXN00757,Samsung Galaxy S21,Electronics,799,1,2024-02-19,CUST8418,Credit Card,Japan
TXN00758,Lipstick,Beauty,25,3,2024-03-11,CUST6737,Gift Card,India
TXN00759,MacBook Pro,Computers,1499,5,2024-09-28,CUST1116,Credit Card,Germany
TXN00760,Acoustic Guitar,Musical Instruments,250,3,2023-12-23,CUST4023,Credit Card,Canada
TXN00761,Vacuum Cleaner,Home Appliances,150,3,2024-01-28,CUST2558,Credit Card,UK
TXN00762,Dumbbells,Sports,50,2,2023-12-09,CUST2032,Credit Card,Canada
TXN00763,Acoustic Guitar,Musical Instruments,250,4,2024-04-27,CUST6746,Credit Card,UK
TXN00764,Electric Guitar,Musical Instruments,400,1,2024-07-01,CUST4069,Credit Card,USA
TXN00765,Dell Laptop,Computers,1099,5,2024-01-04,CUST6531,Credit Card,Germany
TXN00766,Samsung Galaxy S21,Electronics,799,2,2024-07-01,CUST2949,Debit Card,India
TXN00767,Yoga Mat,Sports,25,4,2024-02-28,CUST8887,Gift Card,Australia
TXN00768,Dumbbells,Sports,50,1,2024-04-15,CUST7774,Debit Card,USA
TXN00769,Acoustic Guitar,Musical Instruments,250,2,2023-12-09,CUST9156,Debit Card,Japan
TXN00770,Non-fiction Book,Books,20,5,2023-12-30,CUST2860,Amazon Pay,UK
TXN00771,Dell Laptop,Computers,1099,4,2024-03-26,CUST5803,Amazon Pay,Nepal
TXN00772,Microwave Oven,Home Appliances,200,5,2024-07-24,CUST2855,Credit Card,Japan
TXN00773,Microwave Oven,Home Appliances,200,4,2024-07-24,CUST4050,Debit Card,Australia
TXN00774,Vacuum Cleaner,Home Appliances,150,5,2024-04-27,CUST4353,PayPal,Japan
TXN00775,Electric Kettle,Home Appliances,30,5,2024-10-14,CUST9958,Debit Card,Australia
TXN00776,Blender,Home Appliances,50,3,2024-03-14,CUST7940,Credit Card,Australia
TXN00777,Microwave Oven,Home Appliances,200,4,2024-03-21,CUST4966,PayPal,Nepal
TXN00778,Levi’s Jeans,Fashion,70,2,2023-11-16,CUST9306,PayPal,Germany
TXN00779,Fiction Book,Books,15,3,2023-11-25,CUST7927,PayPal,Japan
TXN00780,Nike Running Shoes,Fashion,120,5,2024-08-18,CUST3959,Debit Card,India
TXN00781,Adidas T-shirt,Fashion,35,2,2024-10-06,CUST4051,Debit Card,UK
TXN00782,Yoga Mat,Sports,25,1,2024-05-01,CUST4793,PayPal,Australia
TXN00783,Dell Laptop,Computers,1099,4,2024-01-11,CUST6482,Gift Card,Canada
TXN00784,Yoga Mat,Sports,25,3,2024-07-29,CUST1041,Gift Card,Japan
TXN00785,Microwave Oven,Home Appliances,200,2,2024-08-08,CUST9069,Credit Card,Canada
TXN00786,Microwave Oven,Home Appliances,200,1,2024-05-07,CUST3315,Debit Card,USA
TXN00787,Fiction Book,Books,15,4,2023-10-22,CUST5456,Debit Card,UK
TXN00788,Sony Headphones,Electronics,199,2,2024-04-24,CUST9019,Debit Card,USA
TXN00789,Levi’s Jeans,Fashion,70,5,2024-07-20,CUST8660,Credit Card,Germany
TXN00790,Electric Guitar,Musical Instruments,400,4,2024-09-24,CUST1105,PayPal,USA
TXN00791,MacBook Pro,Computers,1499,5,2023-12-12,CUST7402,Gift Card,Japan
TXN00792,Vacuum Cleaner,Home Appliances,150,4,2024-06-14,CUST3654,Gift Card,Nepal
TXN00793,Acoustic Guitar,Musical Instruments,250,5,2024-04-13,CUST2671,Amazon Pay,Nepal
TXN00794,Dumbbells,Sports,50,4,2023-12-06,CUST8213,Gift Card,UK
TXN00795,Sony Headphones,Electronics,199,2,2024-07-22,CUST3560,PayPal,Australia
TXN00796,iPhone 13,Electronics,999,3,2024-04-05,CUST4379,Debit Card,Canada
TXN00797,Dell Laptop,Computers,1099,1,2024-07-03,CUST7606,Gift Card,Germany
TXN00798,Vacuum Cleaner,Home Appliances,150,3,2024-05-17,CUST8451,PayPal,India
TXN00799,Yoga Mat,Sports,25,4,2023-12-29,CUST9415,Amazon Pay,Nepal
TXN00800,Adidas T-shirt,Fashion,35,4,2023-10-27,CUST7186,PayPal,USA
TXN00801,iPhone 13,Electronics,999,4,2024-07-15,CUST8874,PayPal,Australia
TXN00802,MacBook Pro,Computers,1499,1,2024-04-04,CUST5438,Debit Card,Japan
TXN00803,Yoga Mat,Sports,25,4,2024-06-16,CUST4569,Amazon Pay,UK
TXN00804,Lipstick,Beauty,25,1,2024-05-04,CUST5844,PayPal,Nepal
TXN00805,Electric Guitar,Musical Instruments,400,3,2023-12-29,CUST5891,Gift Card,Nepal
TXN00806,Non-fiction Book,Books,20,5,2024-04-21,CUST3794,Credit Card,Canada
TXN00807,Nike Running Shoes,Fashion,120,5,2024-02-01,CUST5991,PayPal,India
TXN00808,MacBook Pro,Computers,1499,4,2024-09-01,CUST3232,Debit Card,Japan
TXN00809,Nike Running Shoes,Fashion,120,5,2024-10-11,CUST4222,Gift Card,Japan
TXN00810,Levi’s Jeans,Fashion,70,2,2023-12-25,CUST6903,Amazon Pay,Nepal
TXN00811,Sony Headphones,Electronics,199,5,2024-07-17,CUST5962,Gift Card,USA
TXN00812,Adidas T-shirt,Fashion,35,3,2024-10-06,CUST1273,Debit Card,Nepal
TXN00813,Vacuum Cleaner,Home Appliances,150,1,2024-06-18,CUST1216,PayPal,Australia
TXN00814,Dell Laptop,Computers,1099,5,2024-05-29,CUST5363,PayPal,Germany
TXN00815,Electric Guitar,Musical Instruments,400,3,2024-05-11,CUST3123,Amazon Pay,USA
TXN00816,Fiction Book,Books,15,1,2023-12-28,CUST3881,Debit Card,Japan
TXN00817,Vacuum Cleaner,Home Appliances,150,2,2023-11-29,CUST6063,Gift Card,Japan
TXN00818,Microwave Oven,Home Appliances,200,1,2023-11-23,CUST2110,PayPal,Australia
TXN00819,Yoga Mat,Sports,25,5,2024-04-24,CUST2059,PayPal,USA
TXN00820,Lipstick,Beauty,25,2,2024-03-30,CUST9057,Amazon Pay,USA
TXN00821,Vacuum Cleaner,Home Appliances,150,5,2024-07-15,CUST8352,Debit Card,USA
TXN00822,Dell Laptop,Computers,1099,1,2023-12-19,CUST9409,Gift Card,Japan
TXN00823,Acoustic Guitar,Musical Instruments,250,5,2024-05-03,CUST4149,Amazon Pay,Canada
TXN00824,Dell Laptop,Computers,1099,5,2024-06-14,CUST6197,PayPal,USA
TXN00825,Samsung Galaxy S21,Electronics,799,1,2024-04-21,CUST2678,PayPal,Australia
TXN00826,Vacuum Cleaner,Home Appliances,150,3,2024-05-11,CUST4190,PayPal,Nepal
TXN00827,Fiction Book,Books,15,4,2024-09-09,CUST4044,Credit Card,Japan
TXN00828,Levi’s Jeans,Fashion,70,2,2024-06-14,CUST6124,Debit Card,UK
TXN00829,Blender,Home Appliances,50,1,2024-09-03,CUST1343,Credit Card,Nepal
TXN00830,Electric Kettle,Home Appliances,30,2,2024-04-25,CUST1316,Credit Card,India
TXN00831,Sony Headphones,Electronics,199,5,2024-05-12,CUST1846,PayPal,India
TXN00832,Microwave Oven,Home Appliances,200,5,2023-12-15,CUST7959,Debit Card,USA
TXN00833,Dumbbells,Sports,50,1,2024-03-16,CUST3210,PayPal,Germany
TXN00834,Dell Laptop,Computers,1099,2,2024-08-15,CUST2718,Debit Card,Nepal
TXN00835,Lipstick,Beauty,25,5,2024-02-29,CUST7416,Gift Card,UK
TXN00836,MacBook Pro,Computers,1499,4,2024-07-11,CUST7721,Gift Card,Germany
TXN00837,MacBook Pro,Computers,1499,3,2024-07-12,CUST8758,Credit Card,Nepal
TXN00838,Electric Kettle,Home Appliances,30,1,2023-11-07,CUST7468,Debit Card,Germany
TXN00839,Foundation,Beauty,40,1,2024-05-08,CUST4864,Amazon Pay,Australia
TXN00840,Foundation,Beauty,40,4,2023-12-16,CUST1557,Gift Card,Australia
TXN00841,Acoustic Guitar,Musical Instruments,250,3,2023-11-25,CUST5609,Credit Card,Nepal
TXN00842,Samsung Galaxy S21,Electronics,799,1,2023-10-31,CUST5728,Debit Card,Germany
TXN00843,Samsung Galaxy S21,Electronics,799,3,2024-09-30,CUST7011,Amazon Pay,Nepal
TXN00844,Dell Laptop,Computers,1099,2,2024-07-05,CUST5403,PayPal,UK
TXN00845,Dell Laptop,Computers,1099,3,2024-07-08,CUST4967,Amazon Pay,India
TXN00846,Sony Headphones,Electronics,199,2,2024-10-06,CUST6933,Credit Card,Nepal
TXN00847,Nike Running Shoes,Fashion,120,2,2024-05-04,CUST3033,Amazon Pay,India
TXN00848,Vacuum Cleaner,Home Appliances,150,5,2024-05-28,CUST4869,Credit Card,Australia
TXN00849,Electric Kettle,Home Appliances,30,5,2024-02-18,CUST5840,Amazon Pay,Germany
TXN00850,Foundation,Beauty,40,4,2024-04-18,CUST2682,Amazon Pay,Germany
TXN00851,Lipstick,Beauty,25,4,2023-10-24,CUST7243,Debit Card,Japan
TXN00852,Electric Kettle,Home Appliances,30,3,2023-11-29,CUST6047,Gift Card,UK
TXN00853,Adidas T-shirt,Fashion,35,1,2024-01-09,CUST5915,Gift Card,Japan
TXN00854,Yoga Mat,Sports,25,5,2024-02-22,CUST4805,PayPal,Japan
TXN00855,Nike Running Shoes,Fashion,120,2,2024-03-31,CUST6026,PayPal,USA
TXN00856,MacBook Pro,Computers,1499,2,2024-10-19,CUST4868,Amazon Pay,UK
TXN00857,Blender,Home Appliances,50,4,2024-09-15,CUST7247,Amazon Pay,UK
TXN00858,Acoustic Guitar,Musical Instruments,250,1,2023-10-26,CUST9407,PayPal,UK
TXN00859,Foundation,Beauty,40,1,2023-11-10,CUST1040,Credit Card,Germany
TXN00860,iPhone 13,Electronics,999,4,2023-11-30,CUST4813,Gift Card,UK
TXN00861,Acoustic Guitar,Musical Instruments,250,4,2024-01-13,CUST8032,Debit Card,USA
TXN00862,Dell Laptop,Computers,1099,4,2024-09-21,CUST8142,Debit Card,USA
TXN00863,Microwave Oven,Home Appliances,200,4,2024-09-27,CUST6186,Amazon Pay,UK
TXN00864,Levi’s Jeans,Fashion,70,2,2023-12-18,CUST8816,Amazon Pay,Germany
TXN00865,Adidas T-shirt,Fashion,35,4,2024-03-14,CUST5242,Credit Card,UK
TXN00866,Blender,Home Appliances,50,4,2024-03-07,CUST2379,Credit Card,Germany
TXN00867,Electric Kettle,Home Appliances,30,3,2024-06-29,CUST6125,Debit Card,Canada
TXN00868,Vacuum Cleaner,Home Appliances,150,3,2023-11-17,CUST1795,Amazon Pay,USA
TXN00869,Sony Headphones,Electronics,199,5,2024-02-03,CUST6737,Debit Card,Nepal
TXN00870,iPhone 13,Electronics,999,1,2024-08-25,CUST5866,PayPal,Germany
TXN00871,Sony Headphones,Electronics,199,1,2024-04-02,CUST4531,Debit Card,USA
TXN00872,Lipstick,Beauty,25,3,2024-06-13,CUST7542,Credit Card,UK
TXN00873,Sony Headphones,Electronics,199,4,2023-12-07,CUST1128,Credit Card,India
TXN00874,Blender,Home Appliances,50,3,2024-02-16,CUST7490,Credit Card,Nepal
TXN00875,MacBook Pro,Computers,1499,4,2024-03-20,CUST9536,PayPal,Germany
TXN00876,Acoustic Guitar,Musical Instruments,250,1,2023-10-31,CUST2595,Credit Card,India
TXN00877,Foundation,Beauty,40,3,2024-05-29,CUST4234,Amazon Pay,Germany
TXN00878,Sony Headphones,Electronics,199,1,2024-05-17,CUST2194,Credit Card,Germany
TXN00879,Foundation,Beauty,40,5,2024-09-11,CUST8169,PayPal,Nepal
TXN00880,Electric Kettle,Home Appliances,30,1,2024-05-09,CUST6436,Credit Card,India
TXN00881,iPhone 13,Electronics,999,5,2024-05-30,CUST1774,Amazon Pay,Germany
TXN00882,Microwave Oven,Home Appliances,200,3,2024-02-24,CUST4098,Gift Card,UK
TXN00883,MacBook Pro,Computers,1499,2,2024-09-15,CUST1113,Gift Card,USA
TXN00884,Samsung Galaxy S21,Electronics,799,4,2024-01-20,CUST8608,Gift Card,UK
TXN00885,iPhone 13,Electronics,999,3,2024-08-23,CUST3796,Gift Card,USA
TXN00886,Adidas T-shirt,Fashion,35,3,2024-06-08,CUST1150,PayPal,USA
TXN00887,Dell Laptop,Computers,1099,2,2024-01-27,CUST8806,Gift Card,Nepal
TXN00888,Samsung Galaxy S21,Electronics,799,1,2024-09-10,CUST2829,Credit Card,Japan
TXN00889,Blender,Home Appliances,50,3,2024-07-31,CUST2995,PayPal,India
TXN00890,Nike Running Shoes,Fashion,120,4,2023-12-18,CUST1501,Gift Card,Canada
TXN00891,iPhone 13,Electronics,999,3,2023-12-28,CUST9198,Gift Card,UK
TXN00892,Dumbbells,Sports,50,1,2023-10-26,CUST6408,Gift Card,Germany
TXN00893,MacBook Pro,Computers,1499,2,2024-05-19,CUST4382,Gift Card,India
TXN00894,Samsung Galaxy S21,Electronics,799,3,2024-01-08,CUST1634,Amazon Pay,Australia
TXN00895,Adidas T-shirt,Fashion,35,4,2024-07-24,CUST3165,Credit Card,India
TXN00896,Fiction Book,Books,15,2,2024-10-06,CUST3938,Debit Card,Germany
TXN00897,Microwave Oven,Home Appliances,200,3,2024-09-12,CUST1138,Amazon Pay,UK
